factor,source_type,signal_date,available_at,available_at_rule,execution_date,execution_price,exit_date,return_lag_sessions,rationale
dealer_net_buy,institutional_flow,2021-01-04,2021-01-04T18:00:00+08:00,same_session_after_close,2021-01-05,next_exchange_session_close,2021-01-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-02-11,2026-02-11T18:00:00+08:00,same_session_after_close,2026-02-23,next_exchange_session_close,2026-02-24,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-02-23,2026-02-23T18:00:00+08:00,same_session_after_close,2026-02-24,next_exchange_session_close,2026-02-25,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-02-24,2026-02-24T18:00:00+08:00,same_session_after_close,2026-02-25,next_exchange_session_close,2026-02-26,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-02-25,2026-02-25T18:00:00+08:00,same_session_after_close,2026-02-26,next_exchange_session_close,2026-03-02,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-02-26,2026-02-26T18:00:00+08:00,same_session_after_close,2026-03-02,next_exchange_session_close,2026-03-03,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-02,2026-03-02T18:00:00+08:00,same_session_after_close,2026-03-03,next_exchange_session_close,2026-03-04,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-03,2026-03-03T18:00:00+08:00,same_session_after_close,2026-03-04,next_exchange_session_close,2026-03-05,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-04,2026-03-04T18:00:00+08:00,same_session_after_close,2026-03-05,next_exchange_session_close,2026-03-06,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-05,2026-03-05T18:00:00+08:00,same_session_after_close,2026-03-06,next_exchange_session_close,2026-03-09,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-06,2026-03-06T18:00:00+08:00,same_session_after_close,2026-03-09,next_exchange_session_close,2026-03-10,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-09,2026-03-09T18:00:00+08:00,same_session_after_close,2026-03-10,next_exchange_session_close,2026-03-11,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-10,2026-03-10T18:00:00+08:00,same_session_after_close,2026-03-11,next_exchange_session_close,2026-03-12,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-11,2026-03-11T18:00:00+08:00,same_session_after_close,2026-03-12,next_exchange_session_close,2026-03-13,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-12,2026-03-12T18:00:00+08:00,same_session_after_close,2026-03-13,next_exchange_session_close,2026-03-16,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-13,2026-03-13T18:00:00+08:00,same_session_after_close,2026-03-16,next_exchange_session_close,2026-03-17,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-16,2026-03-16T18:00:00+08:00,same_session_after_close,2026-03-17,next_exchange_session_close,2026-03-18,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
dealer_net_buy,institutional_flow,2026-03-17,2026-03-17T18:00:00+08:00,same_session_after_close,2026-03-18,next_exchange_session_close,2026-03-19,1,Institutional flow is same-session information released after the market close; the first daily close price executable after availability is the next exchange session close.
